Measured Depth m,Average Rotary Speed rpm,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,Corrected Hookload kkgf,Mud Density Out g/cm3,Average Hookload kkgf,Total Hookload kkgf,ROPIH s/m,Lag Depth (TVD) m,Total Vertical Depth m,Mud Density In g/cm3,Mud Density In g/cm3.1,Averaged WOB kkgf,Hole Depth (TVD) m
824.6360000000001,143.5,170.57068918428,3125.0,98.23586034801,,98.23586034801,107.42836331843,85.23622047244099,,,,1.19826420479462,,789.7788624
824.655,,,,,,,,,,,,,,789.793188
824.789,143.154,170.59382239515,,98.27940521553002,,98.27940521553002,107.42836331843,85.0393700787402,,,,1.19826420479462,,789.89682
824.831,,,,,,,,,,,,,,789.9300432
824.8889999999999,,,,,,,,,,,,,,789.9748488
824.941,143.077,170.61740919839,,98.13607002661,,98.13607002661,107.42836331843,87.2047244094488,,,,1.19826420479462,,790.0147776
824.95,,,,,,,,,,,,,,790.0220927999999
824.9989999999999,,,,,1.20000004768372,,,,791.8400268554691,791.8400268554691,1.20000004768372,,6.434409245542099,
825.008,,,,,,,,,,,,,,790.0668984
825.063,,,,,,,,,,,,,,790.1092656000001
825.0939999999999,143.222,170.64099600163,3125.0,98.03990844417,,98.03990844417,107.42836331843,86.41732283464572,,,,1.19826420479462,,790.1327352000001
825.179,,,,,,,,,,,,,,790.1988767999999
825.2310000000001,,,,,,,,,,,,,,790.2388056
825.2460000000001,143.519,170.6641292125,,98.32748600675,,98.32748600675,107.42836331843,90.3543307086614,,,,1.19826420479462,,790.2506927999999
825.295,,,,,,,,,,,,,,790.288488
825.3530000000001,,,,,,,,,,,,,,790.3332936
825.398,143.259,170.68726242337,,98.45358468560998,,98.45358468560998,107.42836331843,86.81102362204729,,,,1.19826420479462,,790.3686504
825.4110000000001,,,,,,,,,,,,,,790.3780992000001
825.4689999999999,,,,,,,,,,,,,,790.4229048
825.523,,,,,,,,,,,,,,790.465272
825.551,143.0,170.71084922661,3125.0,98.33247552282,,98.33247552282,107.42836331843,87.992125984252,,,,1.19826420479462,,790.4863032000001
825.578,,,,,,,,,,,,,,790.5076392000001
825.645,,,,,,,,,,,,,,790.5594552
825.703,143.667,170.73398243748002,,98.28983784004,,98.28983784004,107.42836331843,85.8267716535433,,,,1.19826420479462,,790.6042607999999
825.7610000000001,,,,,,,,,,,,,,790.6490664
825.819,,,,,,,,,,,,,,790.6938719999999
825.8560000000001,143.308,170.75756924072,,98.293466579,,98.293466579,107.42836331843,85.43307086614179,,,,1.19826420479462,,790.7222184
825.877,,,,,,,,,,,,,,790.7386776000001
825.932,,,,,,,,,,,,,,790.7810448
825.9989999999999,,,,,1.20000004768372,,,,792.7000122070309,792.7000122070309,1.20000004768372,,5.64922778099864,
826.008,143.692,170.78070245158997,3125.0,98.5338705351,,98.5338705351,107.42836331843,87.2047244094488,,,,1.19826420479462,,790.8398712000001
826.057,,,,,,,,,,,,,,790.8776664
826.1210000000001,,,,,,,,,,,,,,790.927044
826.16,143.333,170.8047428472,,98.05850573134,,98.05850573134,107.42836331843,76.96850393700791,,,,1.19826420479462,,790.957524
826.179,,,,,,,,,,,,,,790.9718496
826.243,,,,,,,,,,,,,,791.0212272000001
826.304,,,,,,,,,,,,,,791.0684712
826.313,144.0,170.8274224657,,98.15512090615,,98.15512090615,107.42836331843,81.8897637795276,,,,1.19826420479462,,791.0754816000001
826.365,,,,,,,,,,,,,,791.1154104
826.426,,,,,,,,,,,,,,791.1626544
826.465,143.28,170.85146286131,3125.0,98.18142926361,,98.18142926361,107.42836331843,81.496062992126,,,,1.19826420479462,,791.1931344
826.49,,,,,,,,,,,,,,791.212032
826.554,,,,,,,,,,,,,,791.2614096
826.615,,,,,,,,,,,,,,791.3083488
826.618,143.708,170.87504966455,,98.31932134409,,98.31932134409,107.42836331843,79.33070866141729,,,,1.19826420479462,,791.3107872
826.676,,,,,,,,,,,,,,791.3555928
826.7360000000001,,,,,,,,,,,,,,791.4025320000001
826.77,143.417,170.89772928305,,98.72120418391,,98.72120418391,107.42836331843,78.740157480315,,,,1.19826420479462,,791.42844
826.813,,,,,,,,,,,,,,791.4613584
826.88,,,,,,,,,,,,,,791.5131744
826.922,143.391,170.92176967866,3125.0,98.33746503889,,98.33746503889,107.42836331843,75.7874015748032,,,,1.19826420479462,,791.5460927999999
826.947,,,,,,,,,,,,,,791.5649904
826.9989999999999,,,,,0.9499999880790708,,,,793.5,793.5,1.20000004768372,,6.25086050225196,
827.0110000000001,,,,,,,,,,,,,,791.614368
827.075,143.739,170.94490288953,,98.248107342,,98.248107342,107.42836331843,75.984251968504,,,,1.19826420479462,,791.6637456
827.078,,,,,,,,,,,,,,791.6661839999999
827.145,,,,,,,,,,,,,,791.7180000000001
827.2180000000001,,,,,,,,,,,,,,791.774388
827.227,143.435,170.9680361004,,97.80585478125,,97.80585478125,107.42836331843,76.1811023622048,,,,1.19826420479462,,791.7813984000001
827.2760000000001,,,,,,,,,,,,,,791.8191936000001
827.334,,,,,,,,,,,,,,791.8636944
827.38,143.577,170.99116931127,3125.0,97.96325133364,,97.96325133364,107.42836331843,85.23622047244099,,,,1.19826420479462,,791.8990512
827.395,,,,,,,,,,,,,,791.9106336
827.456,,,,,,,,,,,,,,791.9578776000001
827.5169999999999,,,,,,,,,,,,,,792.0048168
827.5319999999999,143.68,171.01475611451,,97.98003425133,,97.98003425133,107.42836331843,80.51181102362209,,,,1.19826420479462,,792.016704
827.581,,,,,,,,,,,,,,792.0541944
827.6419999999999,,,,,,,,,,,,,,792.1011336
827.684,143.44,171.03879651012,,97.8444101327,,97.8444101327,107.42836331843,83.0708661417323,,,,1.19826420479462,,792.134052
827.7,,,,,,,,,,,,,,792.1459392
827.758,,,,,,,,,,,,,,792.1904400000001
827.825,,,,,,,,,,,,,,792.242256
827.837,143.68,171.06192972098998,3125.0,98.0938859362,,98.0938859362,107.42836331843,79.7244094488189,,,,1.19826420479462,,792.2517048
827.8919999999999,,,,,,,,,,,,,,792.294072
827.956,,,,,,,,,,,,,,792.3434496
827.9889999999999,143.739,171.08551652423,,97.82535925316,,97.82535925316,107.42836331843,76.5748031496063,,,,1.19826420479462,,792.3690528
828.0010000000001,,,,,0.9200000166893,,,,794.2999877929691,794.2999877929691,1.20000004768372,,6.393620635922071,
828.02,,,,,,,,,,,,,,792.3925224
828.078,,,,,,,,,,,,,,792.437328
828.1419999999999,144.32,171.10864973510002,,97.78952545593,,97.78952545593,107.42836331843,81.496062992126,,,,1.19826420479462,,792.4867055999999
828.206,,,,,,,,,,,,,,792.5360832
828.2669999999999,,,,,,,,,,,,,,792.5830223999999
828.294,143.88,171.13178294597,3125.0,97.77138176113002,,97.77138176113002,107.42836331843,83.0708661417323,,,,1.19826420479462,,792.6040536
828.328,,,,,,,,,,,,,,792.6299616
828.382,,,,,,,,,,,,,,792.6723288
828.446,143.077,171.15536974921002,,97.65707648389,,97.65707648389,107.42836331843,84.251968503937,,,,1.19826420479462,,792.7214016
828.5010000000001,,,,,,,,,,,,,,792.7637687999999
828.562,,,,,,,,,,,,,,792.810708
828.5989999999999,143.28,171.17850296008,,97.72466174702,,97.72466174702,107.42836331843,83.0708661417323,,,,1.19826420479462,,792.8390544
828.6260000000001,,,,,,,,,,,,,,792.8600856
828.69,,,,,,,,,,,,,,792.9094632
828.7510000000001,143.346,171.20208976331998,3125.0,97.58268733521,,97.58268733521,107.42836331843,83.85826771653551,,,,1.19826420479462,,792.9564024
828.809,,,,,,,,,,,,,,793.0009032
828.867,,,,,,,,,,,,,,793.045404
828.904,143.0,171.22567656656,,97.50603022468,,97.50603022468,107.42836331843,87.0078740157481,,,,1.19826420479462,,793.0737504
828.922,,,,,,,,,,,,,,793.0877712
828.9830000000001,,,,,,,,,,,,,,793.1347103999999
829.0010000000001,,,,,1.20000004768372,,,,795.119995117188,795.119995117188,1.20000004768372,,6.69953569431088,
829.041,,,,,,,,,,,,,,793.1792112
829.056,143.308,171.24835618506,,97.37222047553,,97.37222047553,107.42836331843,86.2204724409449,,,,1.19826420479462,,793.1910984
829.096,,,,,,,,,,,,,,793.2215784
829.135,,,,,,,,,,,,,,793.2520584
829.2080000000001,143.687,171.2719429883,3125.0,97.71150756829,,97.71150756829,107.42836331843,105.118110236221,,,,1.19826420479462,,793.3084464
829.242,,,,,,,,,,,,,,793.3340496000001
829.309,,,,,,,,,,,,,,793.3858656
829.355,,,,,,,,,,,,,,793.4209176
829.3610000000001,143.593,171.29643697628,,97.50829818653,,97.50829818653,107.42836331843,85.6299212598425,,,,1.19826420479462,,793.4257944
829.41,,,,,,,,,,,,,,793.4632847999999
829.471,,,,,,,,,,,,,,793.510224
829.513,143.37,171.31911659478,,97.49559760017,,97.49559760017,107.42836331843,90.5511811023622,,,,1.19826420479462,,793.5428376
829.5160000000001,,,,,,,,,,,,,,793.545276
829.571,,,,,,,,,,,,,,793.5876432
829.666,143.308,171.34134262091,3125.0,98.05487699238,,98.05487699238,107.42836331843,84.64566929133859,,,,1.19826420479462,,793.6601856000001
829.705,,,,,,,,,,,,,,793.6906656
829.7719999999999,,,,,,,,,,,,,,793.7421767999999
829.818,143.696,171.36538301652,,97.80494759651,,97.80494759651,107.42836331843,76.96850393700791,,,,1.19826420479462,,793.7775336
829.836,,,,,,,,,,,,,,793.7915544
829.903,,,,,,,,,,,,,,793.8430656
829.9639999999999,,,,,,,,,,,,,,793.8900047999999
829.97,144.0,171.38896981976,,97.93875734566,,97.93875734566,107.42836331843,78.740157480315,,,,1.19826420479462,,793.8945767999999
830.0010000000001,,,,,1.20000004768372,,,,795.9400024414059,795.9400024414059,1.20000004768372,,6.37322633111205,
830.025,,,,,,,,,,,,,,793.936944
830.123,143.308,171.412556623,3085.938,97.63938638146,,97.63938638146,107.42836331843,83.85826771653551,,,,1.19826420479462,,794.0119248
830.1439999999999,,,,,,,,,,,,,,794.028384
830.205,,,,,,,,,,,,,,794.0750184
830.2539999999999,,,,,,,,,,,,,,794.1125088
830.275,143.517,171.43614342624,,97.65662289152,,97.65662289152,107.42836331843,94.488188976378,,,,1.19826420479462,,794.128968
830.312,,,,,,,,,,,,,,794.1570096
830.367,,,,,,,,,,,,,,794.1993767999999
830.428,143.308,171.45973022948,3125.0,97.57724422677,,97.57724422677,107.42836331843,85.23622047244099,,,,1.19826420479462,,794.246316
830.4860000000001,,,,,,,,,,,,,,794.2908168
830.543,,,,,,,,,,,,,,794.3353176
830.58,143.643,171.48331703271998,,97.70787882933,,97.70787882933,107.42836331843,92.1259842519685,,,,1.19826420479462,,794.3633592
830.586,,,,,,,,,,,,,,794.3679312
830.6469999999999,,,,,,,,,,,,,,794.4148704
830.7080000000001,,,,,,,,,,,,,,794.4618096
830.732,143.615,171.50645024359,,98.03673329758,,98.03673329758,107.42836331843,84.8425196850394,,,,1.19826420479462,,794.4804024
830.763,,,,,,,,,,,,,,794.503872
830.821,,,,,,,,,,,,,,794.5483727999999
830.873,,,,,,,,,,,,,,794.5879967999999
830.885,143.821,171.53003704683002,3164.063,97.71105397592,,97.71105397592,107.42836331843,91.9291338582677,,,,1.19826420479462,,794.5974456
830.934,,,,,,,,,,,,,,794.634936
830.9910000000001,,,,,,,,,,,,,,794.6794368
831.0010000000001,,,,,1.20000004768372,,,,796.760009765625,796.760009765625,1.20000004768372,,6.11829727786757,
831.0369999999999,143.667,171.55362385007,,97.64664385938,,97.64664385938,107.42836331843,88.1889763779528,,,,1.19826420479462,,794.7144887999999
831.043,,,,,,,,,,,,,,794.7193656000001
831.1039999999999,,,,,,,,,,,,,,794.7660000000001
831.1469999999999,,,,,,,,,,,,,,794.7989183999999
831.19,143.357,171.57630346857002,,97.81175148206,,97.81175148206,107.42836331843,94.8818897637796,,,,1.19826420479462,,794.831532
831.211,,,,,,,,,,,,,,794.8479912
831.2660000000001,,,,,,,,,,,,,,794.8900536
831.342,143.345,171.60034386418002,3125.0,97.34908726466,,97.34908726466,107.42836331843,93.503937007874,,,,1.19826420479462,,794.9485752
831.3660000000001,,,,,,,,,,,,,,794.9674727999999
831.424,,,,,,,,,,,,,,795.0116687999999
831.488,,,,,,,,,,,,,,795.0610464
831.4939999999999,143.0,171.62302348268,,97.4633925419,,97.4633925419,107.42836331843,88.1889763779528,,,,1.19826420479462,,795.0656184
831.5369999999999,,,,,,,,,,,,,,795.098232
831.586,,,,,,,,,,,,,,795.1357224
831.635,,,,,,,,,,,,,,795.1732128
831.6469999999999,143.86700000000002,171.64615669354998,3125.0,97.57951218862,,97.57951218862,107.42836331843,99.6062992125984,,,,1.19826420479462,,795.1826616000001
831.699,,,,,,,,,,,,,,795.2222856000001
831.799,143.704,171.67019708916,,97.63983997383,,97.63983997383,107.42836331843,86.6141732283465,,,,1.19826420479462,,795.2994
831.808,,,,,,,,,,,,,,795.3064103999999
831.8689999999999,,,,,,,,,,,,,,795.3533496
831.933,,,,,,,,,,,,,,795.4024224
831.952,143.96,171.69333030003,,98.10840089204,,98.10840089204,107.42836331843,81.6929133858268,,,,1.19826420479462,,795.4164432
832.0,,,,,1.20000004768372,,,,797.5800170898441,797.5800170898441,1.20000004768372,,6.49559215997214,795.4539336
832.074,,,,,,,,,,,,,,795.5100167999999
832.1039999999999,143.0,171.71737069564,,98.74569817189,,98.74569817189,107.42836331843,70.47244094488191,,,,1.19826420479462,,795.5334864
832.1410000000001,,,,,,,,,,,,,,795.5615280000001
832.2560000000001,143.391,171.74005031414,3125.0,98.14060595031,,98.14060595031,107.42836331843,75.984251968504,,,,1.19826420479462,,795.6502247999999
832.2719999999999,,,,,,,,,,,,,,795.6618072000001
832.3389999999999,,,,,,,,,,,,,,795.7133183999999
832.403,,,,,,,,,,,,,,795.7623912
832.409,143.565,171.76318352501002,,98.25218967333,,98.25218967333,107.42836331843,75.59055118110241,,,,1.19826420479462,,795.7669632000001
832.4730000000001,,,,,,,,,,,,,,795.816036
832.534,,,,,,,,,,,,,,795.8629752
832.561,143.208,171.78722392062,,97.99454920717,,97.99454920717,107.42836331843,77.36220472440951,,,,1.19826420479462,,795.8840064
832.6619999999999,,,,,,,,,,,,,,795.9611208
832.7139999999999,143.292,171.81035713148998,3125.0,97.74144466471,,97.74144466471,107.42836331843,78.9370078740158,,,,1.19826420479462,,796.0007448
832.7230000000001,,,,,,,,,,,,,,796.0077552
832.784,,,,,,,,,,,,,,796.0543896
832.845,,,,,,,,,,,,,,796.101024
832.8660000000001,143.481,171.83394393473,,97.40760068039,,97.40760068039,107.42836331843,87.992125984252,,,,1.19826420479462,,796.1174832
832.8960000000001,,,,,,,,,,,,,,796.1409528
832.942,,,,,,,,,,,,,,796.1760048
833.0,,,,,1.20000004768372,,,,798.400024414063,798.400024414063,1.20000004768372,,6.50578955549644,796.2202007999999
833.018,143.931,171.85662355323,3125.0,97.70288931326,,97.70288931326,107.42836331843,97.0472440944882,,,,1.19826420479462,,796.2342216
833.052,,,,,,,,,,,,,,796.2601296
833.171,143.615,171.8797567641,,97.54776072272,,97.54776072272,107.42836331843,86.02362204724409,,,,1.19826420479462,,796.35096
833.232,,,,,,,,,,,,,,796.3975944
833.293,,,,,,,,,,,,,,796.4445336
833.323,143.259,171.90379715971,,97.19985537493,,97.19985537493,107.42836331843,87.2047244094488,,,,1.19826420479462,,796.4676984
833.3480000000001,,,,,,,,,,,,,,796.4862912000001
833.3989999999999,,,,,,,,,,,,,,796.52622
833.457,,,,,,,,,,,,,,796.570416
833.4760000000001,143.393,171.92693037057998,3125.0,97.63394327302,,97.63394327302,107.42836331843,91.14173228346458,,,,1.19826420479462,,796.5844367999999
833.518,,,,,,,,,,,,,,796.6170503999999
833.582,,,,,,,,,,,,,,796.6661232000001
833.628,143.75,171.95097076618998,,97.74235184945,,97.74235184945,107.42836331843,78.9370078740158,,,,1.19826420479462,,796.7011752000001
833.643,,,,,,,,,,,,,,796.7127576
833.698,,,,,,,,,,,,,,796.75482
833.7589999999999,,,,,,,,,,,,,,796.8014544
833.78,143.846,171.97410397706005,,97.67476658632,,97.67476658632,107.42836331843,84.64566929133859,,,,1.19826420479462,,796.8179136
833.82,,,,,,,,,,,,,,796.8480887999999
833.878,,,,,,,,,,,,,,796.8925896000001
833.933,143.56,171.99723718792998,3125.0,97.68066328713002,,97.68066328713002,107.42836331843,82.6771653543307,,,,1.19826420479462,,796.9343472
833.942,,,,,,,,,,,,,,796.9413576000001
834.0,,,,,,,,,,799.2100219726559,1.20000004768372,,5.34331272260983,
834.055,,,,,,,,,,,,,,797.027616
834.085,143.481,172.02082399117,,97.8534819801,,97.8534819801,107.42836331843,87.59842519685041,,,,1.19826420479462,,797.0510856000001
834.113,,,,,,,,,,,,,,797.0721168
834.171,,,,,,,,,,,,,,797.1163128
834.238,143.52,172.04395720204,,98.10431856070998,,98.10431856070998,107.42836331843,83.4645669291339,,,,1.19826420479462,,797.1675192000001
834.2410000000001,,,,,,,,,,,,,,797.1699576000001
834.305,,,,,,,,,,,,,,797.2190304
834.36,,,,,,,,,,,,,,797.2607879999999
834.39,143.0,172.06799759765,3125.0,98.07801020325,,98.07801020325,107.42836331843,84.64566929133859,,,,1.19826420479462,,797.2842576
834.4169999999999,,,,,,,,,,,,,,797.3052888
834.4839999999999,,,,,,,,,,,,,,797.3564952
834.5419999999999,143.542,172.09113080852,,97.99908513087,,97.99908513087,107.42836331843,78.740157480315,,,,1.19826420479462,,797.4006912000001
834.545,,,,,,,,,,,,,,797.4031296
834.6060000000001,,,,,,,,,,,,,,797.449764
834.664,,,,,,,,,,,,,,797.49396
834.695,143.28,172.11426401939,,97.95735463283,,97.95735463283,107.42836331843,84.05511811023621,,,,1.19826420479462,,797.5174296
834.7280000000001,,,,,,,,,,,,,,797.5430328
834.789,,,,,,,,,,,,,,797.5893624
834.847,143.571,172.13785082263,3085.938,97.62759297984002,,97.62759297984002,107.42836331843,90.3543307086614,,,,1.19826420479462,,797.6338632000001
834.887,,,,,,,,,,,,,,797.6640384
834.948,,,,,,,,,,,,,,797.7106727999999
834.99,,,,,,,,,,,,,,797.7432864
835.0,143.233,172.16098403349997,,97.71649708436,,97.71649708436,107.42836331843,98.42519685039368,,800.02001953125,1.20000004768372,1.19826420479462,5.8939599249574,797.7502967999999
835.039,,,,,,,,,,,,,,797.7804719999999
835.1030000000001,,,,,,,,,,,,,,797.8295448
835.1519999999999,143.692,172.183663652,,98.26806540628,,98.26806540628,107.42836331843,86.2204724409449,,,,1.19826420479462,,797.8667303999999
835.1669999999999,,,,,,,,,,,,,,797.8783128
835.2280000000001,,,,,,,,,,,,,,797.9249472
835.304,143.64,172.20770404761,3125.0,97.71150756829,,97.71150756829,107.42836331843,81.29921259842521,,,,1.19826420479462,,797.983164
835.35,,,,,,,,,,,,,,798.018216
835.405,,,,,,,,,,,,,,798.0599736
835.457,143.889,172.23174444321998,,97.68519921083,,97.68519921083,107.42836331843,87.7952755905512,,,,1.19826420479462,,798.0995975999999
835.4630000000001,,,,,,,,,,,,,,798.1041696000001
835.567,,,,,,,,,,,,,,798.1834176
835.6089999999999,143.821,172.25442406172002,,97.8716256749,,97.8716256749,107.42836331843,92.32283464566927,,,,1.19826420479462,,798.2160312000001
835.6210000000001,,,,,,,,,,,,,,798.2251752000001
835.743,,,,,,,,,,,,,,798.318444
835.762,143.69,172.27801086496,3125.0,100.3255603966,,100.3255603966,107.7145801039,189.173228346457,,,,1.19826420479462,,798.3324647999999
835.816,,,,,,,,,,,,,,798.3742223999999
835.914,143.739,172.30250485294,,98.66813387662,,98.66813387662,108.35051660664,75.39370078740158,,,,1.19826420479462,,798.4485936000001
835.948,,,,,,,,,,,,,,798.4741968
835.9989999999999,,,,,,,,,,800.849975585938,1.20000004768372,,6.923873047221051,
836.008,,,,,,,,,,,,,,798.5208312000001
836.066,143.833,172.32518447143997,,98.08572127354,,98.08572127354,108.35051660664,79.33070866141729,,,,1.19826420479462,,798.5650272
836.072,,,,,,,,,,,,,,798.5695992000001
836.13,,,,,,,,,,,,,,798.6137952
836.194,,,,,,,,,,,,,,798.6625632
836.2189999999999,143.615,172.34877127468002,3125.0,98.69398864171,,98.69398864171,108.35051660664,84.8425196850394,,,,1.19826420479462,,798.681156
836.255,,,,,,,,,,,,,,798.7091975999999
836.316,,,,,,,,,,,,,,798.755832
836.3710000000001,143.083,172.37190448555,,99.17116781495,,99.17116781495,108.35051660664,79.9212598425197,,,,1.19826420479462,,798.7975896
836.38,,,,,,,,,,,,,,798.8046
836.444,,,,,,,,,,,,,,798.8533679999999
836.502,,,,,,,,,,,,,,798.897564
836.5239999999999,143.36,172.39503769642,,99.25825754999,,99.25825754999,108.35051660664,82.08661417322841,,,,1.19826420479462,,798.9137184
836.566,,,,,,,,,,,,,,798.946332
836.627,,,,,,,,,,,,,,798.9929664
836.676,143.375,172.41862449965998,3085.938,99.61115241385,,99.61115241385,108.35051660664,79.7244094488189,,,,1.19826420479462,,799.0301519999999
836.691,,,,,,,,,,,,,,799.0417344
836.816,,,,,,,,,,,,,,799.136832
836.828,143.08,172.4422113029,,99.53086656435998,,99.53086656435998,108.35051660664,80.31496062992129,,,,1.19826420479462,,799.1462807999999
836.877,,,,,,,,,,,,,,799.1834664
836.938,,,,,,,,,,,,,,799.229796
836.9810000000001,143.68,172.46579810613997,,99.52315549407,,99.52315549407,108.35051660664,82.08661417322841,,,,1.19826420479462,,799.2624096
836.9989999999999,,,,,,,,,,801.650024414063,1.20000004768372,,7.02584457127112,799.2764304
837.063,,,,,,,,,,,,,,799.3251984
837.13,,,,,,,,,,,,,,799.3764047999999
837.133,143.667,172.48893131701,3125.0,99.6497077653,,99.6497077653,108.35051660664,79.33070866141729,,,,1.19826420479462,,799.3785383999999
837.191,,,,,,,,,,,,,,799.4227344
837.255,,,,,,,,,,,,,,799.4715024000001
837.2860000000001,143.167,172.51206452788003,,99.61750270703,,99.61750270703,108.35051660664,80.51181102362209,,,,1.19826420479462,,799.4946672
837.316,,,,,,,,,,,,,,799.517832
837.38,,,,,,,,,,,,,,799.5666
837.438,143.52,172.53519773875,,99.50864053823,,99.50864053823,108.35051660664,80.51181102362209,,,,1.19826420479462,,799.610796
837.441,,,,,,,,,,,,,,799.6132344
837.502,,,,,,,,,,,,,,799.6595639999999
837.572,,,,,,,,,,,,,,799.712904
837.59,143.417,172.55878454198998,3164.063,99.44423042169,,99.44423042169,108.35051660664,79.9212598425197,,,,1.19826420479462,,799.7269248
837.633,,,,,,,,,,,,,,799.7595384
837.691,,,,,,,,,,,,,,799.8034296
837.743,144.0,172.58191775286,,99.26687580502,,99.26687580502,108.35051660664,82.08661417322841,,,,1.19826420479462,,799.8430536000001
837.758,,,,,,,,,,,,,,799.854636
837.813,,,,,,,,,,,,,,799.8963936000001
837.8710000000001,,,,,,,,,,,,,,799.9405896000001
837.895,143.692,172.60505096373,,99.05867690719,,99.05867690719,108.35051660664,85.6299212598425,,,,1.19826420479462,,799.9591824
837.929,,,,,,,,,,,,,,799.9844807999999
837.987,,,,,,,,,,,,,,800.0286768
837.9989999999999,,,,,,,,,,802.47998046875,1.20000004768372,,6.49559215997214,
838.048,143.37,172.62863776696997,3125.0,99.00787456175,,99.00787456175,108.35051660664,86.41732283464572,,,,1.19826420479462,,800.0750063999999
838.1060000000001,,,,,,,,,,,,,,800.1192024000001
838.163,,,,,,,,,,,,,,800.1633984
838.2,143.28,172.65222457021,,99.36485175694,,99.36485175694,108.35051660664,83.66141732283471,,,,1.19826420479462,,800.1911352000001
838.227,,,,,,,,,,,,,,800.2118616
838.288,,,,,,,,,,,,,,800.258496
838.3489999999999,,,,,,,,,,,,,,800.3048256
838.352,143.68,172.67581137345002,,99.18477558605,,99.18477558605,108.35051660664,82.4803149606299,,,,1.19826420479462,,800.3069592
838.4069999999999,,,,,,,,,,,,,,800.3487167999999
838.4739999999999,,,,,,,,,,,,,,800.3999232000001
838.505,143.96,172.69849099195,3085.938,99.26687580502,,99.26687580502,108.35051660664,81.8897637795276,,,,1.19826420479462,,800.423088
838.538,,,,,,,,,,,,,,800.4486912000001
838.596,,,,,,,,,,,,,,800.4925824
838.654,,,,,,,,,,,,,,800.5367784
838.6569999999999,143.308,172.72253138756,,98.96342250949,,98.96342250949,108.35051660664,84.05511811023621,,,,1.19826420479462,,800.538912
838.712,,,,,,,,,,,,,,800.5806696000001
838.7760000000001,,,,,,,,,,,,,,800.6294376
838.81,143.88,172.74566459843,,98.97793746533002,,98.97793746533002,108.35051660664,82.4803149606299,,,,1.19826420479462,,800.6550407999999
838.8430000000001,,,,,,,,,,,,,,800.6803392
838.9010000000001,,,,,,,,,,,,,,800.7245352000001
838.962,143.56,172.76925140167,3125.0,98.81918013583,,98.81918013583,108.35051660664,82.28346456692921,,,,1.19826420479462,,800.7708647999999
